"Line","value"
"m.25182",33.2808268640551
"m.25182",41.7504962968269
"m.25182",27.6705730880557
"m.25182",45.9078795815718
"m.25182",33.2808268640551
"m.25182",30.480892061909
"m.25182",31.797245768189
"m.25182",35.2368572307969
"m.25190",31.1229093707577
"m.25190",35.1185599107974
"m.25190",34.357594365601
"m.25190",37.2068381836547
"m.25190",23.8943181191555
"m.25190",23.9892502296979
"m.25190",30.1716841088985
"m.25190",19.8020722842377
"m.25190",29.9669497394949
"m.25190",34.6749880644121
"m.25190",27.4504096357803
"m.25190",43.5465293905174
"m.25190",27.831088698694
"m.25190",33.3404357590994
"m.25190",21.6819464957895
"m.25190",28.5064280157759
"m.25190",21.6819464957895
"m.25190",32.281219356518
"m.25190",26.9069401595292
"m.25190",23.9923178437016
"m.25190",27.3690144291117
"m.25190",28.8618697616084
"m.25190",35.3898602498195
"m.25190",44.0468141937044
"m.25190",49.3791760548258
"m.25190",10.8757565910382
"m.25190",42.6518695210409
"m.25190",47.7445714346581
"m.25190",45.3378181556013
"m.25190",29.038270098072
"m.25190",39.1700842540171
"m.25190",37.630117804992
"m.25190",45.4497326820423
"m.25190",43.2855112323318
"m.25190",39.232258990928
"m.25190",12.6158776456043
"m.25190",36.5711802511317
"m.25190",42.197935573228
"m.25190",45.4497326820423
"m.25190",43.7205414959741
"m.25190",40.4260139396216
"m.25190",37.8476329368133
"m.25192",50.1018036450741
"m.25192",42.5151291026194
"m.25192",45.4902955898566
"m.25192",42.5151291026194
"m.25192",39.539962615382
"m.25192",38.498654344849
"m.25192",52.0356618617776
"m.25192",40.8787875346388
"m.25192",52.4819368348638
"m.25192",38.2011376961251
"m.25192",35.7615011765909
"m.25192",42.5746324323635
"m.25192",45.8770672331965
"m.25192",38.1118827015078
"m.25192",42.9019007459602
"m.25192",51.7976485427992
"m.25192",37.6159016868058
"m.25192",43.233399292208
"m.25192",45.2876178258282
"m.25192",45.5246430412463
"m.25192",33.4995637790498
"m.25192",47.4840514887006
"m.25192",52.0665389867782
"m.25192",55.0688583820705
"m.25192",27.3369081781866
"m.25192",45.35082454994
"m.25192",43.8206506965136
"m.25192",39.5854536333429
"m.25192",56.3583964778449
"m.25192",40.1591558599138
"m.25192",38.1663731872865
"m.25192",42.0714966151472
"m.25192",39.0882662594429
"m.25192",26.5815364977521
"m.25192",48.3686565191533
"m.25192",45.1312418235214
"m.25192",42.4070813192067
"m.25192",40.9240921620073
"m.25192",41.8539454759128
"m.25192",36.5069656574042
"m.25192",42.3583477284321
"m.25192",55.4979629438314
"m.25192",40.2547728976748
"m.25192",42.0997836284878
"m.25192",38.8205173312497
"m.25198",32.3050356810503
"m.25198",37.805141906167
"m.25198",44.5454681624366
"m.25198",26.1794271793523
"m.25198",45.0846942629378
"m.25198",34.8933209634577
"m.25198",44.3837003322865
"m.25198",34.9472435735084
"m.25198",35.4055857589347
"m.25198",30.9839317348211
"m.25198",46.4989522890233
"m.25198",46.3947370955267
"m.25198",42.952034176425
"m.25198",45.6664052729914
"m.25198",43.4097010296638
"m.25198",36.4894243090402
"m.25198",32.7117383352162
"m.25198",43.360021168294
"m.25198",48.672869841906
"m.25198",45.5450166359014
"m.25198",43.924576239557
"m.25198",54.2849985063303
"m.25198",34.0275305382762
"m.25198",42.1461347974016
"m.25198",40.1488247003399
"m.25198",42.8744666199376
"m.25198",45.7552436525109
"m.25198",32.5564324673479
"m.25198",46.8422024289516
"m.25198",36.5622574912943
"m.25198",43.2718915342351
"m.25198",26.7873614259549
"m.25198",37.0901927436294
"m.25198",34.5144849142109
"m.25198",46.6203117124793
"m.25198",26.529790643013
"m.25198",38.6356174412814
"m.25198",35.0296264800947
"m.25198",39.1507590071651
"m.25198",39.1507590071651
"m.25201",43.9538867051049
"m.25201",76.3409611193913
"m.25201",33.4280875204608
"m.25201",41.2935198782167
"m.25201",51.1253103254113
"m.25201",50.4313015879618
"m.25201",57.0243845937282
"m.25201",43.3755460905642
"m.25201",50.1999653421461
"m.25201",49.0432841130642
"m.25201",33.6756544375182
"m.25201",29.6861660020444
"m.25201",45.7807460602226
"m.25201",42.9115934182715
"m.25201",39.4139597214183
"m.25201",49.1144281775361
"m.25201",34.6320386515018
"m.25201",30.9704533751077
"m.25201",29.7408165285581
"m.25201",40.1517418293482
"m.25201",48.7575624918319
"m.25201",38.4844750504426
"m.25201",19.7413722735262
"m.25201",37.7500385036777
"m.25201",48.2394162379341
"m.25201",54.3972668969998
"m.25201",43.0579536989509
"m.25201",47.2977136116121
"m.25201",28.0317123358993
"m.25201",43.8703430600458
"m.25201",45.6486849684419
"m.25201",44.0942462067469
"m.25201",62.7475113470872
"m.25201",38.3946374138654
"m.25201",49.2757087457306
"m.25201",33.441344095995
"m.25201",8.59290759714073
"m.25201",47.395638484514
"m.25201",38.8272121055987
"m.25203",39.112499311583
"m.25203",43.9116920786448
"m.25203",33.0904648535548
"m.25203",18.957118676549
